run_id,project_id,repository_id,snapshot_date,snapshot_commit,source_component_id,executable_id,installation_id,check_id,probe_id,domain,status,result_kind,applicability,method,started_at,duration_seconds,environment_id,config_sha256,notes
current,any2fasta,,2023-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-DOCUMENTATION-001,source:perl:documentation,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:35.197015Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2023-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-DUPLICATION-001,source:perl:duplication,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:35.143410Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2023-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-FILE-LENGTH-001,source:perl:files,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:34.983450Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2023-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-FUNCTION-STRUCTURE-001,source:perl:functions,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:35.036702Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2023-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-INVENTORY-001,source:perl:inventory,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:34.928670Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2023-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-NATIVE-LINT-001,perl:perlcritic,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:35.255554Z,2.345899957930669,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2023-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-NATIVE-SECURITY-001,source:perl:security,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:37.733273Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-COMPLEXITY-001,source:perl:complexity,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:40.025571Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-DEAD-CODE-001,source:perl:dead-code,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:42.719671Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-DOCUMENTATION-001,source:perl:documentation,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:40.140000Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-DUPLICATION-001,source:perl:duplication,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:40.082058Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-FILE-LENGTH-001,source:perl:files,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:39.912333Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-FUNCTION-STRUCTURE-001,source:perl:functions,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:39.968680Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-INVENTORY-001,source:perl:inventory,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:39.848305Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-NATIVE-LINT-001,perl:perlcritic,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:40.196895Z,2.272725917166099,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2024-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-NATIVE-SECURITY-001,source:perl:security,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:42.609570Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-COMPLEXITY-001,source:perl:complexity,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:45.033541Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-DEAD-CODE-001,source:perl:dead-code,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:47.591084Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-DOCUMENTATION-001,source:perl:documentation,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:45.149810Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-DUPLICATION-001,source:perl:duplication,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:45.091612Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-FILE-LENGTH-001,source:perl:files,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:44.918717Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-FUNCTION-STRUCTURE-001,source:perl:functions,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:44.976246Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-INVENTORY-001,source:perl:inventory,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:44.861710Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-NATIVE-LINT-001,perl:perlcritic,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:45.207330Z,2.2119574579410255,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2025-07-01,cdec1f06c580c966a7a18874bf5c6e048bbe597f,perl:production,,,SRC-NATIVE-SECURITY-001,source:perl:security,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:47.528656Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,,pixi:any2fasta=0.8.1:hdfd78af_0,DEP-ADVISORY-001,dependencies:installed-environment,dependencies,NOT_APPLICABLE,MEASUREMENT,NOT_APPLICABLE,automated_with_manifest,2026-07-16T12:53:08.744512Z,0.0007865829393267632,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,"The installed Pixi environment was inventoried, but it contained no exact PyPI, Maven, or npm package metadata that OSV-Scanner could match."
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,,,DEP-ADVISORY-001,dependencies:osv-scanner,dependencies,NOT_APPLICABLE,MEASUREMENT,NOT_APPLICABLE,automated_with_manifest,2026-07-16T12:52:39.523276Z,1.036777958041057,dependency-analyzers:b29947b502837973588b952034b291d3f54dfc759f6752c53505b3c9fd1e849a;profile:f20bf9ef5d552e325c22a3d6601bc864faf1295efec6b0c1cb51f7e0922d9726;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,OSV-Scanner detected no supported dependency manifest or lockfile.
current,any2fasta,tseemann/any2fasta,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,,,REPO-ACTIVITY-001,repository:activity,repository,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T21:57:20.029410Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,tseemann/any2fasta,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,,,REPO-DOCUMENTATION-001,repository:documentation,repository,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.527490Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,tseemann/any2fasta,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,,,REPO-RELEASES-001,repository:releases,repository,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.694054Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,tseemann/any2fasta,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,,,REPO-STANDARD-TESTS-001,repository:standard-tests,repository,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.591971Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,Upstream tests were detected but never executed.
current,any2fasta,tseemann/any2fasta,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,,,REPO-VERIFICATION-CI-001,repository:verification-ci,repository,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.643188Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-EMPTY-INPUT-001,cli-empty-input-001:any2fasta,robustness,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:34.747307Z,0.7396943748462945,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-HELP-001,cli-help-001:any2fasta-h,usage,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-16T18:50:15.642245Z,0.7355485176667571,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;native-pixi:7127a393da11ff7c76b1fbc458731e24ab8105c3ddb415459cd85fd84a75e715;platform:linux/amd64,7b20bec233b1e313aa6b9d2b622b88b9d455be7760e1d92f01b6c76bf00b59fd,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-INVALID-OPTION-001,cli-invalid-option-001:any2fasta,robustness,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:37.422120Z,0.7003082919400185,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-INVALID-VALUE-001,invalid_value:not-applicable,robustness,NOT_APPLICABLE,CONTRACT,NOT_APPLICABLE,automated_with_manifest,2026-07-15T20:29:38.241007Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,The reviewed interface has boolean switches but no bounded option-value parameter.
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-MALFORMED-INPUT-001,cli-malformed-input-001:any2fasta,robustness,FAIL,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:35.599801Z,0.7707817910704762,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-MISSING-INPUT-001,cli-missing-input-001:any2fasta,robustness,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:33.892756Z,0.7468274591956288,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-NOARGS-001,cli-noargs-001:any2fasta,usage,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:31.086676Z,0.7735675000585616,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-STREAMS-001,cli-streams-001:any2fasta,usage,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:32.916052Z,0.9006287918891758,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-UNWRITABLE-OUTPUT-001,unwritable_output:not-applicable,robustness,NOT_APPLICABLE,CONTRACT,NOT_APPLICABLE,automated_with_manifest,2026-07-15T20:29:38.307435Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,The documented primary interface writes FASTA to standard output and has no output-path argument.
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-VALID-RUN-001,cli-valid-run-001:any2fasta,usage,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:31.971836Z,0.7936791249085218,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-VERSION-001,cli-version-001:any2fasta-v,usage,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:30.176039Z,0.7650464170146734,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,,any2fasta,pixi:any2fasta=0.8.1:hdfd78af_0,CLI-WRONG-FORMAT-001,cli-wrong-format-001:any2fasta,robustness,PASS,CONTRACT,APPLICABLE,automated_with_manifest,2026-07-15T20:29:36.531839Z,0.8057005000300705,pixi-lock:681e6203b9f47a7ac82f424ed7d031607711469d431ed709f2737f5f2631473a;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e;platform:linux/amd64,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-COMPLEXITY-001,source:perl:complexity,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.908235Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-DEAD-CODE-001,source:perl:dead-code,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:54.561346Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-DOCUMENTATION-001,source:perl:documentation,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:52.013566Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-DUPLICATION-001,source:perl:duplication,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.959732Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-FILE-LENGTH-001,source:perl:files,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.797605Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-FUNCTION-STRUCTURE-001,source:perl:functions,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.852720Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-INVENTORY-001,source:perl:inventory,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:51.748966Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-NATIVE-LINT-001,perl:perlcritic,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:52.069893Z,2.2714489169884473,source-analyzers:c8bbe6167a1d9d05c2b691996bf084f8118ec1263a0a0547250fb5ccacfcca40;image:sha256:7c7cf973aeacb0af76a29a1f89471ef3cab8e8a181c4dc2d2af333ea8bea573e,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,any2fasta,,2026-07-01,70ba375452568dc005102aadd95064ec8b8dbdc1,perl:production,,,SRC-NATIVE-SECURITY-001,source:perl:security,source,NOT_APPLICABLE,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-15T20:28:54.474310Z,0.0,sha256:bf1487fbf8054f1694a2a71b98e5367f842a7701d915a29018f1b63f6c375dd8,1ecff71239da66ae479feb6296d497b1999dd3a5a60dd4d57df962151cd20eec,
current,augustus,,2021-07-01,7a204c175fce6263f36571c73aa8561528819e80,c:production,,,SRC-COMPLEXITY-001,source:c:complexity,source,OBSERVED,MEASUREMENT,APPLICABLE,automated_with_manifest,2026-07-16T17:36:11.081956Z,0.0,sha256:ceb41dde2f6ab2f05af18264c42dbe4843c09c9aa5ed2dede6848fdde876de2c,7b20bec233b1e313aa6b9d2b622b88b9d455be7760e1d92f01b6c76bf00b59fd,
